scenario,alpha,window,frame_idx,snr_like,tp,fp,tn,fn,tpr,fpr,precision,f1,iou,detected,target_present,target_center_x,target_center_y,peak_amplitude,raw_peak_reference,background_mean,background_std,center_error_px
static,0.9,5,79,30.63421630859375,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.63421630859375,31.298919677734375,222.73004150390625,0.663253903388977,0.0
static,0.9,10,0,9.759530749300188,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.834915161132812,31.298919677734375,222.68856811523438,3.1594669818878174,0.0
static,0.9,10,1,10.246494137489831,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.810760498046875,31.298919677734375,222.6916046142578,3.0069563388824463,0.0
static,0.9,10,2,10.74574806781791,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.79132080078125,31.298919677734375,222.6946563720703,2.8654422760009766,0.0
static,0.9,10,3,11.254043843165244,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.774581909179688,31.298919677734375,222.69540405273438,2.7345354557037354,0.0
static,0.9,10,4,11.784583217468548,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.756454467773438,31.298919677734375,222.696044921875,2.609889030456543,0.0
static,0.9,10,5,12.32464736155397,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.734481811523438,31.298919677734375,222.697509765625,2.493741273880005,0.0
static,0.9,10,6,12.879669655810167,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.719406127929688,31.298919677734375,222.69869995117188,2.385108232498169,0.0
static,0.9,10,7,13.445165299195553,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.705429077148438,31.298919677734375,222.7002410888672,2.28375244140625,0.0
static,0.9,10,8,14.020516688445007,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.695388793945312,31.298919677734375,222.7019500732422,2.189319372177124,0.0
static,0.9,10,9,14.608849309215955,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.685882568359375,31.298919677734375,222.7033233642578,2.1004996299743652,0.0
static,0.9,10,10,16.044379611141984,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.663864135742188,31.298919677734375,222.70594787597656,1.911190390586853,0.0
static,0.9,10,11,17.59218594113806,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.643630981445312,31.298919677734375,222.7086639404297,1.7418887615203857,0.0
static,0.9,10,12,19.240710634434258,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.625259399414062,31.298919677734375,222.7114715576172,1.5916906595230103,0.0
static,0.9,10,13,20.99135727351944,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.606658935546875,31.298919677734375,222.71412658691406,1.4580600261688232,0.0
static,0.9,10,14,22.819495196698217,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.5919189453125,31.298919677734375,222.71751403808594,1.340604543685913,0.0
static,0.9,10,15,24.716963509152123,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.581192016601562,31.298919677734375,222.720458984375,1.2372552156448364,0.0
static,0.9,10,16,26.66783915427814,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.569854736328125,31.298919677734375,222.7233428955078,1.1463191509246826,0.0
static,0.9,10,17,28.656325450340947,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.564224243164062,31.298919677734375,222.72567749023438,1.0665786266326904,0.0
static,0.9,10,18,30.555877685546875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.555877685546875,31.298919677734375,222.72830200195312,0.9972349405288696,0.0
static,0.9,10,19,30.547576904296875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.547576904296875,31.298919677734375,222.73068237304688,0.9366884827613831,0.0
static,0.9,10,20,30.537063598632812,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.537063598632812,31.298919677734375,222.73348999023438,0.8835053443908691,0.0
static,0.9,10,21,30.532546997070312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.532546997070312,31.298919677734375,222.73471069335938,0.8377055525779724,0.0
static,0.9,10,22,30.528732299804688,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.528732299804688,31.298919677734375,222.73463439941406,0.7983867526054382,0.053748384988658346
static,0.9,10,23,30.52978515625,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.52978515625,31.298919677734375,222.7351531982422,0.7646955847740173,0.053748384988658346
static,0.9,10,24,30.535064697265625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.535064697265625,31.298919677734375,222.73475646972656,0.7362158298492432,0.0
static,0.9,10,25,30.53985595703125,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.53985595703125,31.298919677734375,222.73468017578125,0.7128499150276184,0.0
static,0.9,10,26,30.544586181640625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.544586181640625,31.298919677734375,222.7343292236328,0.6941086053848267,0.0
static,0.9,10,27,30.544570922851562,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.544570922851562,31.298919677734375,222.73394775390625,0.6787084937095642,0.0
static,0.9,10,28,30.543075561523438,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.543075561523438,31.298919677734375,222.73313903808594,0.6667990684509277,0.0
static,0.9,10,29,30.540008544921875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.540008544921875,31.298919677734375,222.73263549804688,0.6575034856796265,0.0
static,0.9,10,30,30.536270141601562,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.536270141601562,31.298919677734375,222.7313995361328,0.6497623324394226,0.0
static,0.9,10,31,30.529373168945312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.529373168945312,31.298919677734375,222.73147583007812,0.643995463848114,0.0
static,0.9,10,32,30.526504516601562,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.526504516601562,31.298919677734375,222.7328338623047,0.6393477320671082,0.0
static,0.9,10,33,30.52313232421875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.52313232421875,31.298919677734375,222.7344207763672,0.6356344223022461,0.0
static,0.9,10,34,30.510604858398438,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.510604858398438,31.298919677734375,222.7366180419922,0.6324926614761353,0.0
static,0.9,10,35,30.49749755859375,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.49749755859375,31.298919677734375,222.73782348632812,0.6296668648719788,0.0
static,0.9,10,36,30.4844970703125,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.4844970703125,31.298919677734375,222.7389678955078,0.6281317472457886,0.0
static,0.9,10,37,30.472396850585938,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.472396850585938,31.298919677734375,222.74000549316406,0.6268429756164551,0.0
static,0.9,10,38,30.4700927734375,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.4700927734375,31.298919677734375,222.7411346435547,0.6259570121765137,0.0
static,0.9,10,39,30.474411010742188,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.474411010742188,31.298919677734375,222.74224853515625,0.6250267028808594,0.0
static,0.9,10,40,30.478424072265625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.478424072265625,31.298919677734375,222.7435302734375,0.6232668161392212,0.0
static,0.9,10,41,30.485916137695312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.485916137695312,31.298919677734375,222.7445068359375,0.6218534111976624,0.0
static,0.9,10,42,30.4893798828125,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.4893798828125,31.298919677734375,222.74496459960938,0.6204045414924622,0.0
static,0.9,10,43,30.491958618164062,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.491958618164062,31.298919677734375,222.7448272705078,0.6191126704216003,0.0
static,0.9,10,44,30.497512817382812,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.497512817382812,31.298919677734375,222.7439727783203,0.618048906326294,0.0
static,0.9,10,45,30.506439208984375,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.506439208984375,31.298919677734375,222.74407958984375,0.6173000931739807,0.0
static,0.9,10,46,30.514816284179688,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.514816284179688,31.298919677734375,222.7444305419922,0.6161125898361206,0.0
static,0.9,10,47,30.52099609375,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.52099609375,31.298919677734375,222.7450714111328,0.6151207685470581,0.0
static,0.9,10,48,30.525344848632812,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.525344848632812,31.298919677734375,222.74542236328125,0.614225447177887,0.0
static,0.9,10,49,30.524490356445312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.524490356445312,31.298919677734375,222.7458038330078,0.6146225333213806,0.0
static,0.9,10,50,30.52569580078125,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.52569580078125,31.298919677734375,222.74630737304688,0.6151435375213623,0.0
static,0.9,10,51,30.523422241210938,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.523422241210938,31.298919677734375,222.74676513671875,0.6162395477294922,0.0
static,0.9,10,52,30.521072387695312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.521072387695312,31.298919677734375,222.74717712402344,0.6175304651260376,0.0
static,0.9,10,53,30.51910400390625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.51910400390625,31.298919677734375,222.74761962890625,0.6185210943222046,0.0
static,0.9,10,54,30.52203369140625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.52203369140625,31.298919677734375,222.74786376953125,0.6196193099021912,0.0
static,0.9,10,55,30.526870727539062,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.526870727539062,31.298919677734375,222.7471160888672,0.6199438571929932,0.0
static,0.9,10,56,30.536849975585938,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.536849975585938,31.298919677734375,222.74623107910156,0.620414137840271,0.0
static,0.9,10,57,30.553375244140625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.553375244140625,31.298919677734375,222.74517822265625,0.6208094358444214,0.0
static,0.9,10,58,30.565093994140625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.565093994140625,31.298919677734375,222.74342346191406,0.6209110617637634,0.0
static,0.9,10,59,30.578399658203125,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.578399658203125,31.298919677734375,222.7412872314453,0.6206879019737244,0.0
static,0.9,10,60,30.593429565429688,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.593429565429688,31.298919677734375,222.73948669433594,0.620683491230011,0.0
static,0.9,10,61,30.608062744140625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.608062744140625,31.298919677734375,222.7372283935547,0.6198769211769104,0.0
static,0.9,10,62,30.625396728515625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.625396728515625,31.298919677734375,222.73492431640625,0.6189295649528503,0.0
static,0.9,10,63,30.647994995117188,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.647994995117188,31.298919677734375,222.7330322265625,0.6183062195777893,0.0
static,0.9,10,64,30.663406372070312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.663406372070312,31.298919677734375,222.73146057128906,0.6177213191986084,0.0
static,0.9,10,65,30.676437377929688,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.676437377929688,31.298919677734375,222.7305450439453,0.6178644299507141,0.0
static,0.9,10,66,30.687408447265625,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.687408447265625,31.298919677734375,222.73011779785156,0.618431568145752,0.0
static,0.9,10,67,30.689346313476562,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.689346313476562,31.298919677734375,222.7295684814453,0.6192483305931091,0.0
static,0.9,10,68,30.697586059570312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.697586059570312,31.298919677734375,222.7293701171875,0.6201683878898621,0.0
static,0.9,10,69,30.701248168945312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.701248168945312,31.298919677734375,222.72906494140625,0.6205500960350037,0.0
static,0.9,10,70,30.7012939453125,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.7012939453125,31.298919677734375,222.72886657714844,0.6206448674201965,0.0
static,0.9,10,71,30.697433471679688,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.697433471679688,31.298919677734375,222.7286376953125,0.6211782693862915,0.0
static,0.9,10,72,30.687179565429688,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.687179565429688,31.298919677734375,222.72915649414062,0.6206825375556946,0.0
static,0.9,10,73,30.67156982421875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.67156982421875,31.298919677734375,222.72938537597656,0.620423436164856,0.0
static,0.9,10,74,30.666091918945312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.666091918945312,31.298919677734375,222.72891235351562,0.6198534369468689,0.0
static,0.9,10,75,30.6580810546875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.6580810546875,31.298919677734375,222.728271484375,0.6187936663627625,0.0
static,0.9,10,76,30.64886474609375,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.64886474609375,31.298919677734375,222.72792053222656,0.6172401905059814,0.0
static,0.9,10,77,30.643875122070312,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.643875122070312,31.298919677734375,222.72776794433594,0.6164129376411438,0.0
static,0.9,10,78,30.634246826171875,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.634246826171875,31.298919677734375,222.72811889648438,0.615563690662384,0.0
static,0.9,10,79,30.630050659179688,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.630050659179688,31.298919677734375,222.72906494140625,0.6149792671203613,0.0
appearing,0.0,1,0,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.73895263671875,3.136948823928833,
appearing,0.0,1,1,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.70501708984375,3.1260244846343994,
appearing,0.0,1,2,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.74508666992188,3.1772382259368896,
appearing,0.0,1,3,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.67332458496094,3.160597801208496,
appearing,0.0,1,4,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.6693115234375,3.164450168609619,
appearing,0.0,1,5,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.68772888183594,3.139862060546875,
appearing,0.0,1,6,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.69821166992188,3.1439778804779053,
appearing,0.0,1,7,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.8132781982422,3.1304707527160645,
appearing,0.0,1,8,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.68170166015625,3.153268575668335,
appearing,0.0,1,9,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.72097778320312,3.154299259185791,
appearing,0.0,1,10,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.7300262451172,3.1317412853240967,
appearing,0.0,1,11,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.76528930664062,3.1483309268951416,
appearing,0.0,1,12,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.73638916015625,3.136111259460449,
appearing,0.0,1,13,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.75636291503906,3.161203384399414,
appearing,0.0,1,14,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.7911834716797,3.1491265296936035,
appearing,0.0,1,15,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.69955444335938,3.160604476928711,
appearing,0.0,1,16,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.74832153320312,3.165266752243042,
appearing,0.0,1,17,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.73672485351562,3.1906657218933105,
appearing,0.0,1,18,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.77064514160156,3.161918878555298,
appearing,0.0,1,19,0.0,0,0,8960,0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,31.275177001953125,222.76751708984375,3.1372034549713135,
appearing,0.0,1,20,9.596793056463738,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.246505737304688,31.275177001953125,222.80047607421875,3.151730537414551,0.0
appearing,0.0,1,21,9.78868160251369,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.568618774414062,31.275177001953125,222.7333984375,3.1228535175323486,0.0
appearing,0.0,1,22,9.778213044841667,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.741287231445312,31.275177001953125,222.68153381347656,3.143855333328247,0.0
appearing,0.0,1,23,9.82445643228734,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.654022216796875,31.275177001953125,222.67483520507812,3.1201748847961426,0.0
appearing,0.0,1,24,9.676384914554884,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.530136108398438,31.275177001953125,222.77188110351562,3.155117988586426,0.05077182070576079
appearing,0.0,1,25,9.658287007757076,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.343765258789062,31.275177001953125,222.70321655273438,3.1417336463928223,0.0
appearing,0.0,1,26,9.704467543642965,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.178970336914062,31.275177001953125,222.6666717529297,3.109801769256592,0.0
appearing,0.0,1,27,9.868883780531249,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.533889770507812,31.275177001953125,222.7211456298828,3.0939557552337646,0.0
appearing,0.0,1,28,9.855131033091723,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.98687744140625,31.275177001953125,222.7312469482422,3.144237995147705,0.0
appearing,0.0,1,29,9.544707348091924,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,29.883880615234375,31.275177001953125,222.70672607421875,3.130937337875366,0.0
appearing,0.0,1,30,9.605540921736234,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.042953491210938,31.275177001953125,222.82952880859375,3.127669095993042,0.0
appearing,0.0,1,31,9.81856543633124,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.895065307617188,31.275177001953125,222.72909545898438,3.146596670150757,0.0
appearing,0.0,1,32,9.560190409747188,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.1229248046875,31.275177001953125,222.7361297607422,3.1508708000183105,0.0
appearing,0.0,1,33,9.516082424807188,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.385208129882812,31.275177001953125,222.76914978027344,3.193037509918213,0.0
appearing,0.0,1,34,9.830257880341396,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.968948364257812,31.275177001953125,222.74917602539062,3.150369882583618,0.0
appearing,0.0,1,35,9.58120687678552,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.565704345703125,31.275177001953125,222.75643920898438,3.1901726722717285,0.0
appearing,0.0,1,36,9.811710104149117,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.435562133789062,31.275177001953125,222.69866943359375,3.1019630432128906,0.0
appearing,0.0,1,37,9.729254257583058,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.325332641601562,31.275177001953125,222.7484893798828,3.116922616958618,0.0
appearing,0.0,1,38,9.735546742734652,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.258453369140625,31.275177001953125,222.8019561767578,3.1080384254455566,0.0
appearing,0.0,1,39,9.697814184280706,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.330184936523438,31.275177001953125,222.73692321777344,3.127527952194214,0.0
appearing,0.0,1,40,9.879329226604142,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.878799438476562,31.275177001953125,222.72523498535156,3.125596761703491,0.0
appearing,0.0,1,41,9.688597142046486,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.106674194335938,31.275177001953125,222.78594970703125,3.107433795928955,0.0
appearing,0.0,1,42,9.739929009485422,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.545654296875,31.275177001953125,222.74293518066406,3.13612699508667,0.0
appearing,0.0,1,43,9.595615180385382,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.094451904296875,31.275177001953125,222.71092224121094,3.1362712383270264,0.0
appearing,0.0,1,44,9.812950002882767,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.637054443359375,31.275177001953125,222.71864318847656,3.1221044063568115,0.0
appearing,0.0,1,45,9.634848638842435,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.331222534179688,31.275177001953125,222.6889190673828,3.1480746269226074,0.0
appearing,0.0,1,46,9.72552266198381,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.674591064453125,31.275177001953125,222.66769409179688,3.1540300846099854,0.0
appearing,0.0,1,47,9.715998774505099,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.168167114257812,31.275177001953125,222.71774291992188,3.10499906539917,0.0
appearing,0.0,1,48,9.606373688627858,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.6044921875,31.275177001953125,222.75791931152344,3.1858527660369873,0.053333333333334565
appearing,0.0,1,49,9.867853209467714,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.86138916015625,31.275177001953125,222.7694854736328,3.127467393875122,0.0
appearing,0.0,1,50,9.574817673395806,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.098892211914062,31.275177001953125,222.82057189941406,3.143547296524048,0.04853406592853755
appearing,0.0,1,51,9.668676212102904,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.199493408203125,31.275177001953125,222.74009704589844,3.123436212539673,0.0537483849886557
appearing,0.0,1,52,9.760755042106195,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.737564086914062,31.275177001953125,222.7456512451172,3.149096965789795,0.0
appearing,0.0,1,53,9.77526815916994,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.622970581054688,31.275177001953125,222.7797088623047,3.1326987743377686,0.0
appearing,0.0,1,54,9.89654846232404,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,31.105209350585938,31.275177001953125,222.69345092773438,3.143036127090454,0.05077182070576079
appearing,0.0,1,55,9.847132750786,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.793121337890625,31.275177001953125,222.7706298828125,3.127115488052368,0.0
appearing,0.0,1,56,9.659756891481814,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.519332885742188,31.275177001953125,222.72227478027344,3.159430742263794,0.0
appearing,0.0,1,57,9.769605072109078,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.598556518554688,31.275177001953125,222.69674682617188,3.1320157051086426,0.0
appearing,0.0,1,58,9.655708766736105,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.240325927734375,31.275177001953125,222.7328338623047,3.13185977935791,0.0
appearing,0.0,1,59,9.743445028602858,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.7464599609375,31.275177001953125,222.7099151611328,3.155604600906372,0.0
appearing,0.0,1,60,9.865502101927648,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.658050537109375,31.275177001953125,222.69094848632812,3.1076016426086426,0.04853406592853755
appearing,0.0,1,61,9.92163120837902,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.697296142578125,31.275177001953125,222.69866943359375,3.0939767360687256,0.0
appearing,0.0,1,62,9.841600584447395,149,1,8810,0,1.0,0.00011349449551696743,0.9933333333333333,0.9966555183946488,0.9933333333333333,1,1,56.0,40.0,30.730636596679688,31.275177001953125,222.75257873535156,3.1225242614746094,0.0471404520791035
appearing,0.0,1,63,9.620249475164275,149,0,8811,0,1.0,0.0,1.0,1.0,1.0,1,1,56.0,40.0,30.3446044921875,31.275177001953125,222.7694854736328,3.154242992401123,0.0
