row,col,coef_a,coef_b
5,15,1.0491811515857172,-0.06975458804615578
5,16,1.0367648065965371,39.71221475728709
5,17,1.0367648065965371,-76.40544358152516
5,18,1.0367648065965371,3.425446526408154
5,19,1.0367648065965371,-196.67016114672361
5,20,1.0306661900871457,-44.845103145424815
5,21,1.0246389024258173,15.035999769872369
5,22,1.0186816995047372,-124.4221206126184
5,23,1.0186816995047372,-48.02099314976303
5,24,1.0186816995047372,-207.95401997200645
5,25,1.0127933659815884,58.78748862663246
5,26,1.0127933659815884,2.0710601316636423
5,27,1.0127933659815884,10.173407059516308
5,28,1.0069727144529586,10.301461393146068
5,29,1.0069727144529586,150.27066870210732
5,30,1.0012185846560844,17.436582341269823
5,31,1.0012185846560844,78.51091600529118
5,32,1.0012185846560844,-136.75107969576692
5,33,0.9955298426978113,-80.04001111374137
5,34,0.9955298426978113,127.03019616740329
5,35,0.9955298426978113,-68.09365300136778
5,36,0.9955298426978113,47.3878087515783
5,37,0.9955298426978113,-53.160705360900465
5,38,0.989905380309688,28.495239589872572
5,39,0.989905380309688,175.00123587570639
5,40,0.989905380309688,114.6170076768152
5,41,0.989905380309688,-35.84861013025725
5,42,0.9843441141281729,-170.32002639929237
5,43,0.989905380309688,57.2024956188534
5,44,0.989905380309688,212.61764032747453
5,45,0.989905380309688,-79.40444686388354
5,46,0.9843441141281729,-8.88759168227196
5,47,0.9843441141281729,177.15344588795267
5,48,0.9843441141281729,106.28066967072418
5,49,0.9843441141281729,29.501828768726647
5,50,0.989905380309688,-15.060597143753723
5,51,0.9843441141281729,210.6211457683105
5,52,0.9843441141281729,26.548796426342165
5,53,0.9843441141281729,-75.82299144298779
5,54,0.989905380309688,-77.42463610326413
5,55,0.989905380309688,73.04098170380848
5,56,0.989905380309688,23.54571268832397
5,57,0.989905380309688,-67.52558230016726
5,58,0.989905380309688,-3.18173258003761
5,59,0.989905380309688,-10.111070242205452
5,60,0.9955298426978113,133.998905066288
5,61,0.9955298426978113,-87.00872001262609
5,62,0.9955298426978113,69.28946529093015
5,63,1.0012185846560844,108.54747354497368
5,64,1.0012185846560844,-99.7059920634918
5,65,1.0012185846560844,179.63399305555555
5,66,1.0069727144529586,-57.16571047520211
5,67,1.0069727144529586,-96.43764633886752
5,68,1.0069727144529586,77.76863326149426
5,69,1.0127933659815884,-76.9268224149003
5,70,1.0127933659815884,-200.48761306465414
5,71,1.0186816995047372,-104.04848662252368
5,72,1.0186816995047372,19.211999017549484
5,73,1.0246389024258173,-46.442334375676786
5,74,1.0246389024258173,286.565308912714
5,75,1.0306661900871457,-81.94908598856213
5,76,1.0306661900871457,-63.39709456699339
5,77,1.0367648065965371,23.123977851742236
5,78,1.0367648065965371,48.006333210059346
5,79,1.0429360256834213,64.78587790729736
5,80,1.0429360256834213,-55.15176504629614
5,81,1.0491811515857172,-150.10265926480352
5,82,1.0491811515857172,61.83193335551134
