tp,fp,tn,fn,tpr,recall,fpr,precision,f1,iou,shape,delta_t_K,frame_idx,snr_like,detected_success
97,190,12001,0,1.0,1.0,0.015585267820523337,0.33797909407665505,0.5052083333333333,0.33797909407665505,gaussian,10.0,2,14.381467980347004,1.0
97,188,12003,0,1.0,1.0,0.015421212369780985,0.34035087719298246,0.5078534031413613,0.34035087719298246,gaussian,10.0,3,14.518851637771986,1.0
97,182,12009,0,1.0,1.0,0.014929046017553934,0.34767025089605735,0.5159574468085106,0.34767025089605735,gaussian,10.0,4,14.478671337945796,1.0
97,178,12013,0,1.0,1.0,0.014600935116069231,0.3527272727272727,0.521505376344086,0.3527272727272727,gaussian,10.0,5,14.519563642262302,1.0
97,186,12005,0,1.0,1.0,0.015257156919038634,0.34275618374558303,0.5105263157894737,0.34275618374558303,gaussian,10.0,6,14.471526410128162,1.0
97,186,12005,0,1.0,1.0,0.015257156919038634,0.34275618374558303,0.5105263157894737,0.34275618374558303,gaussian,10.0,7,14.400487040969654,1.0
97,180,12011,0,1.0,1.0,0.014764990566811582,0.35018050541516244,0.5187165775401069,0.35018050541516244,gaussian,10.0,8,14.365697236864404,1.0
97,185,12006,0,1.0,1.0,0.01517512919366746,0.34397163120567376,0.5118733509234829,0.34397163120567376,gaussian,10.0,9,14.410255487044225,1.0
97,186,12005,0,1.0,1.0,0.015257156919038634,0.34275618374558303,0.5105263157894737,0.34275618374558303,gaussian,10.0,10,14.571236979984628,1.0
97,183,12008,0,1.0,1.0,0.015011073742925108,0.3464285714285714,0.5145888594164456,0.3464285714285714,gaussian,10.0,11,14.43290478307935,1.0
