-1.784375000000000000e+02,-1.860625000000000000e+02,-1.851250000000000000e+02,-1.880625000000000000e+02,-1.856250000000000000e+02,-1.858125000000000000e+02,-1.862500000000000000e+02,-1.815625000000000000e+02
-1.900625000000000000e+02,-1.864375000000000000e+02,-1.829375000000000000e+02,-1.843750000000000000e+02,-1.821250000000000000e+02,-1.789375000000000000e+02,-1.861875000000000000e+02,-1.879375000000000000e+02
-1.890000000000000000e+02,-1.853125000000000000e+02,-1.845000000000000000e+02,-1.844375000000000000e+02,-1.846875000000000000e+02,-1.776875000000000000e+02,-1.859375000000000000e+02,-1.871875000000000000e+02
-1.802500000000000000e+02,-1.865000000000000000e+02,-1.824375000000000000e+02,-1.841250000000000000e+02,-1.846875000000000000e+02,-1.844375000000000000e+02,-1.822500000000000000e+02,-1.786875000000000000e+02
-1.883125000000000000e+02,-1.830625000000000000e+02,-1.856250000000000000e+02,-1.745625000000000000e+02,-1.820625000000000000e+02,-1.868125000000000000e+02,-1.822500000000000000e+02,-1.872500000000000000e+02
-1.808750000000000000e+02,-1.871250000000000000e+02,-1.850000000000000000e+02,-1.879375000000000000e+02,-1.811875000000000000e+02,-1.795000000000000000e+02,-1.867500000000000000e+02,-1.786875000000000000e+02
